Rental Id,Billable Duration,Duration,Unique ID/Customer Record Number,Subscription Id,Bike Id,End Date,EndStation Id,EndStation Logical Terminal,EndStation Name,endStationPriority_id,Start Date,StartStation Id,StartStation Logical Terminal,StartStation Name,startStationPriority_id,EndHourCategory Id,StartHourCategory Id,BikeUserType Id
19342717,3679,3679,1536378344,9277465,5014,27/01/2013 15:24,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 14:22,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19348477,3416,3417,1536378344,9277465,8958,27/01/2013 15:22,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 14:25,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19351986,1642,1643,1427145754,9086955,9281,27/01/2013 15:36,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:08,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,1
19345248,3434,3434,182018487,9276072,1232,27/01/2013 16:15,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:18,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19346103,3409,3409,182018487,9276072,1895,27/01/2013 16:15,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:18,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19342530,2716,2716,1777768211,9277911,8958,27/01/2013 16:14,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:29,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19344841,2538,2539,1341039596,9278113,7318,27/01/2013 16:14,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:32,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19353844,1814,1814,874916881,9278313,5014,27/01/2013 16:15,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:45,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19344150,3039,3040,278122903,9278464,4449,27/01/2013 16:43,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:53,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19349545,2607,2608,244318116,9278449,267,27/01/2013 16:37,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 15:53,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19343736,2821,2821,1767577723,9278513,7744,27/01/2013 16:48,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 16:01,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19340682,2047,2047,244318116,9278449,8591,27/01/2013 16:36,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 16:02,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19341991,759,759,1310515227,9278526,8331,27/01/2013 16:18,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 16:05,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19351429,1853,1854,2016388742,9278771,3000,27/01/2013 17:08,191,1075,"Hyde Park Corner, Hyde Park",1,27/01/2013 16:37,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19360226,3423,3423,1048014360,9284538,4973,28/01/2013 12:59,191,1075,"Hyde Park Corner, Hyde Park",1,28/01/2013 12:02,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19363802,2387,2388,1058488297,9284526,6737,28/01/2013 12:42,191,1075,"Hyde Park Corner, Hyde Park",1,28/01/2013 12:02,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19372128,2779,2779,1048014360,9284538,4887,28/01/2013 12:59,191,1075,"Hyde Park Corner, Hyde Park",1,28/01/2013 12:13,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19362800,1521,1521,910933382,9284728,4803,28/01/2013 12:58,191,1075,"Hyde Park Corner, Hyde Park",1,28/01/2013 12:33,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19368981,933,933,784092833,9285237,2830,28/01/2013 15:37,191,1075,"Hyde Park Corner, Hyde Park",1,28/01/2013 15:21,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19381319,2460,2461,534417297,9291543,4764,29/01/2013 11:01,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 10:20,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19393042,4992,221,1217521773,9291531,7289,29/01/2013 10:24,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 10:21,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19382338,4992,4993,1217521773,9291531,1109,29/01/2013 11:48,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 10:25,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19386558,4204,4204,1633312700,9291933,1482,29/01/2013 12:50,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 11:40,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19378117,3429,3430,1461121201,9292520,9061,29/01/2013 14:24,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 13:27,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19375348,3216,3216,719220500,9292527,2469,29/01/2013 14:24,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 13:31,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19380639,3008,3008,1781883489,9292531,4963,29/01/2013 14:25,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 13:35,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19374509,2536,2537,878397109,9292542,4162,29/01/2013 14:25,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 13:43,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19388809,3663,3664,1971987385,9292638,5630,29/01/2013 14:57,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 13:56,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19379676,3519,3520,1971987385,9292638,5344,29/01/2013 15:00,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 14:02,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19387854,3364,3365,1971987385,9292638,7735,29/01/2013 14:58,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 14:02,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19380787,1981,1982,394683374,9293431,1717,29/01/2013 17:07,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 16:34,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19384867,1122,1122,437690970,9293655,2469,29/01/2013 17:41,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:23,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19377687,1172,1173,283647989,9293659,4162,29/01/2013 17:43,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:24,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19387378,1152,1153,653915594,9293657,2049,29/01/2013 17:44,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:25,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19384361,897,898,1993025939,9293723,6428,29/01/2013 17:41,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:26,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19390301,1232,1232,437690970,9293655,8123,29/01/2013 18:09,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:48,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19389093,1137,1137,1993025939,9293723,6428,29/01/2013 18:09,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:50,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19376844,1076,1076,283647989,9293659,9061,29/01/2013 18:09,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:51,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19384555,996,996,653915594,9293657,4162,29/01/2013 18:09,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:52,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19376271,947,947,51105957,9293653,2469,29/01/2013 18:09,191,1075,"Hyde Park Corner, Hyde Park",1,29/01/2013 17:53,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19415727,13602,13603,126992405,9297926,2074,30/01/2013 12:01,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 08:14,191,1075,"Hyde Park Corner, Hyde Park",1,0,1,0
19407836,1151,1151,1635459055,9299241,2022,30/01/2013 12:37,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 12:18,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19396110,3640,3640,114066744,9299439,5467,30/01/2013 13:57,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 12:56,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19404260,3633,3633,114066744,9299439,894,30/01/2013 13:58,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 12:58,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19395382,3288,3289,114066744,9299439,8274,30/01/2013 13:57,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 13:02,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19403551,3233,3234,114066744,9299439,2036,30/01/2013 13:57,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 13:03,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19395884,3078,3078,1655490705,9299754,5467,30/01/2013 14:53,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:01,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19415406,2801,2801,947808207,9299823,8274,30/01/2013 14:53,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:06,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19398580,3824,3825,2053368893,9299933,894,30/01/2013 15:34,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:31,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19417741,3726,3726,1280990782,9299922,2022,30/01/2013 15:34,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:32,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19410550,3553,3554,1841176804,9299942,2857,30/01/2013 15:34,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:35,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19413397,976,977,1653131896,9299956,176,30/01/2013 15:04,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:48,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19395629,967,967,992784688,9300023,2074,30/01/2013 15:05,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:48,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19409361,2150,2151,633432546,9300026,4501,30/01/2013 15:25,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:49,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19416859,1920,1921,633432546,9300026,8274,30/01/2013 15:25,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:53,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19403416,1922,1922,691435367,9300038,5467,30/01/2013 15:27,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 14:55,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19395989,1601,1602,429626615,9299952,176,30/01/2013 15:35,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:09,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19410010,1520,1521,1732907774,9299945,2074,30/01/2013 15:35,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:10,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19417757,2132,2133,148919994,9300164,1895,30/01/2013 15:59,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:24,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19409158,2313,2314,1929409378,9300148,1324,30/01/2013 16:03,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:25,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19411379,3513,3513,612158680,9300171,3947,30/01/2013 16:26,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:27,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19403947,1856,1856,148919994,9300164,7519,30/01/2013 15:59,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:28,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19415528,1178,2074,1137920165,9300170,5467,30/01/2013 16:03,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 15:29,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19414933,2470,2471,570848923,9300345,2074,30/01/2013 16:42,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 16:00,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19416307,2426,2426,570848923,9300345,1895,30/01/2013 16:42,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 16:01,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19395590,4252,4253,408299891,9300432,8727,30/01/2013 17:40,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 16:29,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19413252,4013,4014,822898822,9300438,5709,30/01/2013 17:36,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 16:29,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19402373,1359,1359,740318599,9300531,6099,30/01/2013 17:00,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 16:37,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19415203,1601,1602,295242842,9300722,8501,30/01/2013 17:34,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 17:08,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19409090,1620,1621,1684211698,9300734,7712,30/01/2013 17:39,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 17:12,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19414566,609,610,1684211698,9300734,8214,30/01/2013 17:39,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 17:29,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19414318,1114,1114,1901932498,9300739,8501,30/01/2013 17:54,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 17:35,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19408533,848,848,1901932498,9300739,7712,30/01/2013 17:53,191,1075,"Hyde Park Corner, Hyde Park",1,30/01/2013 17:39,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19439528,1422,1423,97433377,9305928,1728,31/01/2013 11:08,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 10:44,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19439141,1205,1206,97433377,9305928,8856,31/01/2013 11:06,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 10:46,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19440279,1144,1145,1763281197,9305931,4531,31/01/2013 11:05,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 10:46,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19421548,1050,1050,97433377,9305928,8984,31/01/2013 11:05,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 10:48,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19420983,2202,2203,1768798013,9306652,1009,31/01/2013 13:51,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 13:14,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19437707,2497,2497,1023701521,9306836,3529,31/01/2013 14:35,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 13:54,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19431341,1109,1110,574389243,9306927,1404,31/01/2013 14:18,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:00,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19428790,3554,3554,1280190329,9306945,8274,31/01/2013 15:11,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:11,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19428732,3307,3307,1280190329,9306945,421,31/01/2013 15:11,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:15,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19422640,4125,4125,102699852,9307027,1404,31/01/2013 15:28,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:19,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19419852,1913,1913,102699852,9307027,8856,31/01/2013 14:54,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:22,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19429649,2834,2835,1172757879,9307042,9234,31/01/2013 15:19,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:32,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19428244,1784,1784,597740273,9307154,7485,31/01/2013 15:21,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 14:52,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19438489,1644,1645,2041742851,9307230,7978,31/01/2013 15:28,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:01,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19425928,1609,1610,495766448,9307225,3529,31/01/2013 15:28,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:01,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19428416,3687,3688,1064915333,9307422,2540,31/01/2013 16:38,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:36,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19440028,5227,5228,77807013,9307432,1728,31/01/2013 17:06,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:39,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19426202,3503,3504,1064915333,9307422,7597,31/01/2013 16:38,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:39,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19437537,449,450,722801243,9307429,8000,31/01/2013 15:53,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:46,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19440333,4714,4715,540239480,9307447,7978,31/01/2013 17:05,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:47,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19427969,1325,1325,722801243,9307429,8000,31/01/2013 16:19,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:57,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19425063,1322,1323,722801243,9307429,2076,31/01/2013 16:19,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:57,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19425959,469,469,1183636256,9307535,8274,31/01/2013 16:07,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 15:59,191,1075,"Hyde Park Corner, Hyde Park",1,1,0,0
19421125,543,544,1183636256,9307535,4425,31/01/2013 16:09,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 16:00,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19419528,2194,2195,705757964,9035258,8274,31/01/2013 17:18,191,1075,"Hyde Park Corner, Hyde Park",1,31/01/2013 16:41,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,1
19445002,1112,1112,1948243287,9305636,877,01/02/2013 08:47,191,1075,"Hyde Park Corner, Hyde Park",1,01/02/2013 08:29,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19456145,2350,2350,1827712980,9314246,421,01/02/2013 14:28,191,1075,"Hyde Park Corner, Hyde Park",1,01/02/2013 13:49,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19454955,4257,4257,1682124427,9315021,2540,01/02/2013 17:36,191,1075,"Hyde Park Corner, Hyde Park",1,01/02/2013 16:25,191,1075,"Hyde Park Corner, Hyde Park",1,1,1,0
19463552,3742,3743,365953056,9320760,9089,02/02/2013 11:48,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 10:45,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19467148,3670,3671,61362800,9320761,2631,02/02/2013 11:48,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 10:47,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19459088,6665,6666,602528802,9320847,5102,02/02/2013 12:56,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:05,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19462709,6544,6545,602528802,9320847,8183,02/02/2013 12:56,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:07,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19474323,3064,3065,699159773,9320881,2566,02/02/2013 12:03,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:12,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19472213,2530,2530,353355554,9320930,779,02/02/2013 12:01,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:19,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19459754,2453,2454,353355554,9320930,4196,02/02/2013 12:00,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:19,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19472375,2354,2354,353355554,9320930,7978,02/02/2013 12:01,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:22,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19464852,2260,2260,353355554,9320930,2210,02/02/2013 12:01,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:23,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19461447,1126,1127,552723070,8433720,3405,02/02/2013 12:03,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 11:44,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,1
19464640,2495,2496,1694469631,9321271,779,02/02/2013 12:44,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:03,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19459732,287,288,516819678,9321478,6357,02/02/2013 12:33,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:28,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19463254,1995,1996,1478222429,9321501,3142,02/02/2013 13:02,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:29,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19464768,1969,1969,2059490029,1330621,2210,02/02/2013 13:02,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:30,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,1
19466288,3311,3311,1750279836,9321492,4760,02/02/2013 13:25,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:30,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19472574,1049,1049,304300637,9321513,3443,02/02/2013 12:50,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:32,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19470890,3410,3411,1750279836,9321492,3405,02/02/2013 13:30,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:33,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19466092,2840,2840,1750279836,9321492,5516,02/02/2013 13:22,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:34,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19460295,3039,3039,1750279836,9321492,714,02/02/2013 13:26,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:35,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19461608,822,822,304300637,9321513,7762,02/02/2013 12:50,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:36,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19470664,1789,1790,131805209,9321639,4818,02/02/2013 13:11,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:42,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19464634,250,250,1817316673,9321521,1317,02/02/2013 12:52,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:48,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19473158,3384,3384,652455968,9321662,5558,02/02/2013 13:47,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 12:51,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19464443,1659,1659,1841727078,9322248,4818,02/02/2013 14:08,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 13:40,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19464592,4606,4607,1213365312,9322261,3599,02/02/2013 14:59,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 13:42,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19462023,4606,4607,1213365312,9322261,6994,02/02/2013 14:59,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 13:42,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19462703,1707,1707,747046131,9322284,7978,02/02/2013 14:13,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 13:45,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19463778,1511,1512,747046131,9322284,7398,02/02/2013 14:13,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 13:48,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19460298,795,796,484006012,9321046,2832,02/02/2013 14:24,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:11,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19469277,688,688,600930549,9321061,6311,02/02/2013 14:24,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:12,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19460134,3298,3299,303542075,9322672,2832,02/02/2013 15:19,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:25,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19474467,3160,3160,303542075,9322672,6311,02/02/2013 15:20,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:27,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19471882,1106,1107,1675927605,9322244,2928,02/02/2013 14:55,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:36,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19460733,1111,1112,1675927605,9322244,371,02/02/2013 14:55,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:36,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19474895,1397,1397,602217137,9321447,687,02/02/2013 15:04,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:41,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19467847,1230,1231,602217137,9321447,1094,02/02/2013 15:04,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:43,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19466496,458,195,1589228728,9322869,4818,02/02/2013 14:48,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:45,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
19468006,458,459,1589228728,9322869,4818,02/02/2013 14:56,191,1075,"Hyde Park Corner, Hyde Park",1,02/02/2013 14:48,191,1075,"Hyde Park Corner, Hyde Park",1,0,0,0
